"datetime","out","in"
"2020-02-04 01:20:00","8.1224737500e+08","3.3227862500e+09"
"2020-02-04 01:25:00","9.5333843750e+08","4.6192415000e+09"
"2020-02-04 01:30:00","1.0203325625e+09","4.6295970000e+09"
"2020-02-04 01:35:00","9.5900162500e+08","4.3153275000e+09"
"2020-02-04 01:40:00","9.3680012500e+08","4.1258197500e+09"
"2020-02-04 01:45:00","8.8535581250e+08","4.1309177500e+09"
"2020-02-04 01:50:00","9.0019175000e+08","4.0039125000e+09"
"2020-02-04 01:55:00","8.4884037500e+08","3.7932860000e+09"
"2020-02-04 02:00:00","9.2290537500e+08","3.2661170000e+09"
"2020-02-04 02:05:00","6.9481837500e+08","1.5530481250e+09"
"2020-02-04 02:10:00","6.8048531250e+08","1.4286052500e+09"
"2020-02-04 02:15:00","6.2251218750e+08","1.3102717500e+09"
"2020-02-04 02:20:00","6.4192106250e+08","1.3732455000e+09"
"2020-02-04 02:25:00","6.2668981250e+08","1.3857487500e+09"
"2020-02-04 02:30:00","6.8559825000e+08","1.3698295000e+09"
"2020-02-04 02:35:00","5.6341612500e+08","1.2355778750e+09"
"2020-02-04 02:40:00","5.9750462500e+08","1.2456190000e+09"
"2020-02-04 02:45:00","5.9640712500e+08","1.1388108750e+09"
"2020-02-04 02:50:00","6.2209393750e+08","1.2153291250e+09"
"2020-02-04 02:55:00","6.4660093750e+08","1.2865022500e+09"
"2020-02-04 03:00:00","6.7325637500e+08","1.2236913750e+09"
"2020-02-04 03:05:00","6.3461275000e+08","1.2044445000e+09"
"2020-02-04 03:10:00","6.7585718750e+08","1.2703145000e+09"
"2020-02-04 03:15:00","6.8042125000e+08","1.2518082500e+09"
"2020-02-04 03:20:00","6.9571475000e+08","1.2451082500e+09"
"2020-02-04 03:25:00","7.0993450000e+08","1.2382317500e+09"
"2020-02-04 03:30:00","1.0051573750e+09","1.5609085000e+09"
"2020-02-04 03:35:00","1.0987585000e+09","1.7082573750e+09"
"2020-02-04 03:40:00","1.1539528750e+09","1.6707750000e+09"
"2020-02-04 03:45:00","1.1500643750e+09","1.7573316250e+09"
"2020-02-04 03:50:00","1.1563591250e+09","1.7913127500e+09"
"2020-02-04 03:55:00","1.0661780000e+09","1.6847203750e+09"
"2020-02-04 04:00:00","1.1996230000e+09","1.7922892500e+09"
"2020-02-04 04:05:00","1.0881213750e+09","1.7916897500e+09"
"2020-02-04 04:10:00","1.0315902500e+09","1.5883937500e+09"
"2020-02-04 04:15:00","9.8821493750e+08","1.6410257500e+09"
"2020-02-04 04:20:00","9.7113281250e+08","1.5302376250e+09"
"2020-02-04 04:25:00","1.0102845625e+09","1.6041228750e+09"
"2020-02-04 04:30:00","9.9176506250e+08","1.5105472500e+09"
"2020-02-04 04:35:00","9.5386312500e+08","1.4219975000e+09"
"2020-02-04 04:40:00","9.4612837500e+08","1.5760545000e+09"
"2020-02-04 04:45:00","9.4072300000e+08","1.4267647500e+09"
"2020-02-04 04:50:00","8.7379731250e+08","1.4048495000e+09"
"2020-02-04 04:55:00","8.5974600000e+08","1.2471651250e+09"
"2020-02-04 05:00:00","8.9690231250e+08","1.3179688750e+09"
"2020-02-04 05:05:00","7.5751900000e+08","1.2832972500e+09"
"2020-02-04 05:10:00","8.0808806250e+08","1.4153818750e+09"
"2020-02-04 05:15:00","8.5089750000e+08","1.4137246250e+09"
"2020-02-04 05:20:00","8.2950812500e+08","1.2907500000e+09"
"2020-02-04 05:25:00","8.8115825000e+08","1.3298696250e+09"
"2020-02-04 05:30:00","7.1176962500e+08","1.2077536250e+09"
"2020-02-04 05:35:00","6.8732825000e+08","1.0926285000e+09"
"2020-02-04 05:40:00","7.2029250000e+08","1.1100810000e+09"
"2020-02-04 05:45:00","6.4908937500e+08","1.0652903750e+09"
"2020-02-04 05:50:00","6.6772731250e+08","1.0446402500e+09"
"2020-02-04 05:55:00","6.4636450000e+08","8.9660906250e+08"
"2020-02-04 06:00:00","5.7438362500e+08","9.9838818750e+08"
"2020-02-04 06:05:00","5.0719328125e+08","8.2836662500e+08"
"2020-02-04 06:10:00","5.0564193750e+08","9.0273443750e+08"
"2020-02-04 06:15:00","5.0450190625e+08","9.0260462500e+08"
"2020-02-04 06:20:00","4.9719790625e+08","8.7652568750e+08"
"2020-02-04 06:25:00","5.0884293750e+08","8.7669318750e+08"
"2020-02-04 06:30:00","3.3589268750e+08","6.8955293750e+08"
"2020-02-04 06:35:00","2.7372731250e+08","6.7487731250e+08"
"2020-02-04 06:40:00","2.6780765625e+08","5.8462300000e+08"
"2020-02-04 06:45:00","2.7025421875e+08","7.3219500000e+08"
"2020-02-04 06:50:00","2.6448125000e+08","7.0613143750e+08"
"2020-02-04 06:55:00","2.8723237500e+08","6.1956118750e+08"
"2020-02-04 07:00:00","6.9503487500e+08","2.3620680000e+09"
"2020-02-04 07:05:00","9.0569018750e+08","3.9050357500e+09"
"2020-02-04 07:10:00","9.3123712500e+08","4.0929077500e+09"
"2020-02-04 07:15:00","1.0062918750e+09","4.5164380000e+09"
"2020-02-04 07:20:00","1.0718865000e+09","4.6918180000e+09"
"2020-02-04 07:25:00","1.0356713125e+09","4.9162645000e+09"
"2020-02-04 07:30:00","1.1001130000e+09","5.1478390000e+09"
"2020-02-04 07:35:00","1.1001052500e+09","5.4042575000e+09"
"2020-02-04 07:40:00","1.0606397500e+09","5.0417915000e+09"
"2020-02-04 07:45:00","6.5352343750e+08","2.3081185000e+09"
"2020-02-04 07:50:00","9.2414112500e+08","4.2424060000e+09"
"2020-02-04 07:55:00","9.7366187500e+08","4.1008487500e+09"
"2020-02-04 08:00:00","1.0132363125e+09","5.2815245000e+09"
"2020-02-04 08:05:00","1.0187465625e+09","5.3372515000e+09"
"2020-02-04 08:10:00","1.0072890000e+09","5.4345900000e+09"
"2020-02-04 08:15:00","1.0244960000e+09","5.4040610000e+09"
"2020-02-04 08:20:00","1.0287353750e+09","5.4436695000e+09"
"2020-02-04 08:25:00","1.0018536250e+09","5.2863455000e+09"
"2020-02-04 08:30:00","9.9121493750e+08","5.4251930000e+09"
"2020-02-04 08:35:00","1.0302034375e+09","5.3838880000e+09"
"2020-02-04 08:40:00","9.9100737500e+08","5.1413595000e+09"
"2020-02-04 08:45:00","9.3503481250e+08","4.9644205000e+09"
"2020-02-04 08:50:00","9.7915081250e+08","4.6666500000e+09"
"2020-02-04 08:55:00","9.0590081250e+08","4.7818730000e+09"
"2020-02-04 09:00:00","9.6407468750e+08","4.9950925000e+09"
"2020-02-04 09:05:00","1.0146682500e+09","5.2014440000e+09"
"2020-02-04 09:10:00","9.7948837500e+08","4.9514190000e+09"
"2020-02-04 09:15:00","9.8954625000e+08","5.0892750000e+09"
"2020-02-04 09:20:00","9.7088656250e+08","5.2085020000e+09"
"2020-02-04 09:25:00","9.8142262500e+08","5.0506615000e+09"
"2020-02-04 09:30:00","9.4897768750e+08","5.1476340000e+09"
"2020-02-04 09:35:00","9.7524250000e+08","5.4955270000e+09"
"2020-02-04 09:40:00","1.0094769375e+09","5.2678075000e+09"
"2020-02-04 09:45:00","1.0102565000e+09","5.1132940000e+09"
"2020-02-04 09:50:00","1.0179034375e+09","5.3760630000e+09"
"2020-02-04 09:55:00","9.9014662500e+08","5.4373320000e+09"
"2020-02-04 10:00:00","9.8136500000e+08","4.9190850000e+09"
"2020-02-04 10:05:00","9.7454068750e+08","4.7184555000e+09"
"2020-02-04 10:10:00","9.4390775000e+08","4.5068315000e+09"
"2020-02-04 10:15:00","9.1344537500e+08","4.7957690000e+09"
"2020-02-04 10:20:00","9.9178368750e+08","5.0726950000e+09"
"2020-02-04 10:25:00","9.3824368750e+08","5.1731005000e+09"
"2020-02-04 10:30:00","9.7943062500e+08","5.2128990000e+09"
"2020-02-04 10:35:00","1.0214102500e+09","4.8743700000e+09"
"2020-02-04 10:40:00","9.6327775000e+08","5.0867630000e+09"
"2020-02-04 10:45:00","1.0453769375e+09","5.2378505000e+09"
"2020-02-04 10:50:00","1.2325128750e+09","5.2470020000e+09"
"2020-02-04 10:55:00","1.3940312500e+09","5.1185810000e+09"
"2020-02-04 11:00:00","1.3390130000e+09","4.8093210000e+09"
"2020-02-04 11:05:00","1.4583596250e+09","5.2345880000e+09"
"2020-02-04 11:10:00","1.1633738750e+09","4.7972285000e+09"
"2020-02-04 11:15:00","1.1740831250e+09","5.1261310000e+09"
"2020-02-04 11:20:00","1.1677547500e+09","5.3363065000e+09"
"2020-02-04 11:25:00","1.0908746250e+09","4.9865620000e+09"
"2020-02-04 11:30:00","7.8619468750e+08","2.6124470000e+09"
"2020-02-04 11:35:00","1.0072455000e+09","4.3113690000e+09"
"2020-02-04 11:40:00","1.0481113750e+09","4.7390100000e+09"
"2020-02-04 11:45:00","9.6434143750e+08","3.9062680000e+09"
"2020-02-04 11:50:00","8.5764156250e+08","3.1979940000e+09"
"2020-02-04 11:55:00","8.1082106250e+08","2.5976577500e+09"
"2020-02-04 12:00:00","1.0611285000e+09","4.1616750000e+09"
"2020-02-04 12:05:00","1.2931400000e+09","5.6038910000e+09"
"2020-02-04 12:10:00","1.2643070000e+09","4.9052390000e+09"
"2020-02-04 12:15:00","1.2674195000e+09","4.8799460000e+09"
"2020-02-04 12:20:00","1.2201336250e+09","4.6865345000e+09"
"2020-02-04 12:25:00","1.2902750000e+09","5.4436380000e+09"
"2020-02-04 12:30:00","1.2492625000e+09","5.5075525000e+09"
"2020-02-04 12:35:00","1.2610776250e+09","5.4132855000e+09"
"2020-02-04 12:40:00","1.4246385000e+09","5.5990970000e+09"
"2020-02-04 12:45:00","1.4518205000e+09","5.5585770000e+09"
"2020-02-04 12:50:00","1.4113227500e+09","5.4762825000e+09"
"2020-02-04 12:55:00","1.3040937500e+09","5.2518355000e+09"
"2020-02-04 13:00:00","1.4505292500e+09","5.0008330000e+09"
"2020-02-04 13:05:00","1.5907426250e+09","5.0392205000e+09"
"2020-02-04 13:10:00","1.4297105000e+09","4.6914570000e+09"
"2020-02-04 13:15:00","1.4560281250e+09","4.9612000000e+09"
"2020-02-04 13:20:00","1.3917891250e+09","4.9102560000e+09"
"2020-02-04 13:25:00","1.5719543750e+09","5.0794205000e+09"
"2020-02-04 13:30:00","1.4338620000e+09","4.9445475000e+09"
"2020-02-04 13:35:00","1.3851245000e+09","4.7063245000e+09"
"2020-02-04 13:40:00","1.5561926250e+09","5.4120140000e+09"
"2020-02-04 13:45:00","1.3922368750e+09","5.0999460000e+09"
"2020-02-04 13:50:00","1.5745367500e+09","5.6587040000e+09"
"2020-02-04 13:55:00","1.6908226250e+09","5.7536020000e+09"
"2020-02-04 14:00:00","1.7085853750e+09","5.6677190000e+09"
"2020-02-04 14:05:00","1.5484061250e+09","5.6161125000e+09"
"2020-02-04 14:10:00","1.4178496250e+09","4.7126215000e+09"
"2020-02-04 14:15:00","1.2102852500e+09","3.8732067500e+09"
"2020-02-04 14:20:00","1.1269426250e+09","3.9504290000e+09"
"2020-02-04 14:25:00","1.1471383750e+09","3.7376367500e+09"
"2020-02-04 14:30:00","1.1596872500e+09","3.8055122500e+09"
"2020-02-04 14:35:00","1.2155570000e+09","3.9837620000e+09"
"2020-02-04 14:40:00","1.2550715000e+09","4.2191370000e+09"
"2020-02-04 14:45:00","1.2645211250e+09","4.2958450000e+09"
"2020-02-04 14:50:00","1.2343032500e+09","4.0831205000e+09"
"2020-02-04 14:55:00","1.3600270000e+09","4.3485315000e+09"
"2020-02-04 15:00:00","1.4411298750e+09","4.7192980000e+09"
"2020-02-04 15:05:00","1.5583750000e+09","5.1113360000e+09"
"2020-02-04 15:10:00","1.4599995000e+09","4.5921775000e+09"
"2020-02-04 15:15:00","1.4314747500e+09","4.6824345000e+09"
"2020-02-04 15:20:00","1.4869617500e+09","5.1497175000e+09"
"2020-02-04 15:25:00","1.5260603750e+09","5.2724020000e+09"
"2020-02-04 15:30:00","1.4269995000e+09","5.0510885000e+09"
"2020-02-04 15:35:00","1.4549625000e+09","5.2997180000e+09"
"2020-02-04 15:40:00","1.4746067500e+09","4.9635255000e+09"
"2020-02-04 15:45:00","1.2814250000e+09","4.2528540000e+09"
"2020-02-04 15:50:00","1.3776286250e+09","4.6179715000e+09"
"2020-02-04 15:55:00","1.3567448750e+09","4.6143515000e+09"
"2020-02-04 16:00:00","1.5013681250e+09","4.9645140000e+09"
"2020-02-04 16:05:00","1.5614303750e+09","5.1246695000e+09"
"2020-02-04 16:10:00","1.4637163750e+09","5.2521990000e+09"
"2020-02-04 16:15:00","1.5577386250e+09","5.3000460000e+09"
"2020-02-04 16:20:00","1.3856335000e+09","5.2684415000e+09"
"2020-02-04 16:25:00","1.5841968750e+09","5.4221295000e+09"
"2020-02-04 16:30:00","1.3721681250e+09","4.8276575000e+09"
"2020-02-04 16:35:00","1.2184503750e+09","4.2565275000e+09"
"2020-02-04 16:40:00","1.2581408750e+09","4.5908085000e+09"
"2020-02-04 16:45:00","1.0506008750e+09","3.7648597500e+09"
"2020-02-04 16:50:00","1.0184359375e+09","3.5391895000e+09"
"2020-02-04 16:55:00","1.1099528750e+09","3.9593260000e+09"
"2020-02-04 17:00:00","1.1302626250e+09","4.2543925000e+09"
"2020-02-04 17:05:00","1.2092465000e+09","4.8170680000e+09"
"2020-02-04 17:10:00","1.2468732500e+09","4.5981620000e+09"
"2020-02-04 17:15:00","1.2392178750e+09","4.4679480000e+09"
"2020-02-04 17:20:00","1.4565970000e+09","4.9923455000e+09"
"2020-02-04 17:25:00","1.3797453750e+09","4.6947535000e+09"
"2020-02-04 17:30:00","1.4115612500e+09","5.0467395000e+09"
"2020-02-04 17:35:00","1.4386260000e+09","5.0090390000e+09"
"2020-02-04 17:40:00","1.5306212500e+09","5.6096390000e+09"
"2020-02-04 17:45:00","1.3598493750e+09","4.8437060000e+09"
"2020-02-04 17:50:00","1.4277783750e+09","4.7262120000e+09"
"2020-02-04 17:55:00","1.4473743750e+09","5.0406905000e+09"
"2020-02-04 18:00:00","1.4216935000e+09","5.4229760000e+09"
"2020-02-04 18:05:00","1.2806928750e+09","4.6997795000e+09"
"2020-02-04 18:10:00","1.3090671250e+09","4.6849020000e+09"
"2020-02-04 18:15:00","1.2233457500e+09","4.1882887500e+09"
"2020-02-04 18:20:00","1.3126220000e+09","4.7183710000e+09"
"2020-02-04 18:25:00","1.3507897500e+09","5.0558365000e+09"
"2020-02-04 18:30:00","1.5300518750e+09","5.4661480000e+09"
"2020-02-04 18:35:00","1.2813747500e+09","4.9786100000e+09"
"2020-02-04 18:40:00","1.3258050000e+09","4.8238725000e+09"
"2020-02-04 18:45:00","1.5521711250e+09","5.7201420000e+09"
"2020-02-04 18:50:00","1.5754108750e+09","5.7505225000e+09"
"2020-02-04 18:55:00","1.5847157500e+09","5.6411545000e+09"
"2020-02-04 19:00:00","1.5409050000e+09","5.5736690000e+09"
"2020-02-04 19:05:00","1.6180676250e+09","5.7025685000e+09"
"2020-02-04 19:10:00","1.6531806250e+09","5.5240465000e+09"
"2020-02-04 19:15:00","1.4698542500e+09","5.6509175000e+09"
"2020-02-04 19:20:00","1.4212558750e+09","5.3105725000e+09"
"2020-02-04 19:25:00","1.2354288750e+09","4.5532825000e+09"
"2020-02-04 19:30:00","1.3178282500e+09","4.9272175000e+09"
"2020-02-04 19:35:00","1.5511612500e+09","5.5894385000e+09"
"2020-02-04 19:40:00","1.4283658750e+09","5.4489140000e+09"
"2020-02-04 19:45:00","1.4457235000e+09","4.8516365000e+09"
"2020-02-04 19:50:00","1.6225015000e+09","5.1649835000e+09"
"2020-02-04 19:55:00","1.5323003750e+09","4.4199490000e+09"
"2020-02-04 20:00:00","1.5537223750e+09","4.6639445000e+09"
"2020-02-04 20:05:00","1.5087797500e+09","4.9765170000e+09"
"2020-02-04 20:10:00","1.7931717500e+09","5.6117580000e+09"
"2020-02-04 20:15:00","1.4787775000e+09","5.2226210000e+09"
"2020-02-04 20:20:00","1.4677153750e+09","5.1618805000e+09"
"2020-02-04 20:25:00","1.4685113750e+09","5.1800495000e+09"
"2020-02-04 20:30:00","1.5525765000e+09","5.1689945000e+09"
"2020-02-04 20:35:00","1.6125615000e+09","5.6418305000e+09"
"2020-02-04 20:40:00","1.7381446250e+09","5.6368430000e+09"
"2020-02-04 20:45:00","1.5948608750e+09","5.3614100000e+09"
"2020-02-04 20:50:00","1.7258098750e+09","5.5016340000e+09"
"2020-02-04 20:55:00","1.6148123750e+09","4.8445900000e+09"
"2020-02-04 21:00:00","1.5303661250e+09","4.6890855000e+09"
"2020-02-04 21:05:00","1.6748040000e+09","5.0147725000e+09"
"2020-02-04 21:10:00","1.7139807500e+09","5.2125365000e+09"
"2020-02-04 21:15:00","1.6362235000e+09","5.2868730000e+09"
"2020-02-04 21:20:00","1.6782603750e+09","5.3911275000e+09"
"2020-02-04 21:25:00","1.5457115000e+09","4.9046455000e+09"
"2020-02-04 21:30:00","1.4282597500e+09","4.5229905000e+09"
"2020-02-04 21:35:00","1.4373078750e+09","4.3640290000e+09"
"2020-02-04 21:40:00","1.4253447500e+09","4.5221925000e+09"
"2020-02-04 21:45:00","1.2295592500e+09","4.1541022500e+09"
"2020-02-04 21:50:00","1.0467265000e+09","3.8505347500e+09"
"2020-02-04 21:55:00","1.0836052500e+09","4.4057800000e+09"
"2020-02-04 22:00:00","1.2792586250e+09","5.1550725000e+09"
"2020-02-04 22:05:00","1.4207552500e+09","5.2156320000e+09"
"2020-02-04 22:10:00","1.1099327500e+09","4.7597015000e+09"
"2020-02-04 22:15:00","1.2049262500e+09","5.0266240000e+09"
"2020-02-04 22:20:00","1.2164988750e+09","5.0798010000e+09"
"2020-02-04 22:25:00","1.2990243750e+09","4.8482120000e+09"
"2020-02-04 22:30:00","1.2786230000e+09","5.1554175000e+09"
"2020-02-04 22:35:00","1.1234416250e+09","4.1261632500e+09"
"2020-02-04 22:40:00","1.0291173125e+09","4.5799685000e+09"
"2020-02-04 22:45:00","1.4110991250e+09","5.5733395000e+09"
"2020-02-04 22:50:00","1.3797178750e+09","5.5191115000e+09"
"2020-02-04 22:55:00","1.4785397500e+09","5.3546480000e+09"
"2020-02-04 23:00:00","1.1873283750e+09","4.8185115000e+09"
"2020-02-04 23:05:00","1.0724653750e+09","4.4446180000e+09"
"2020-02-04 23:10:00","1.3024998750e+09","5.0324330000e+09"
"2020-02-04 23:15:00","1.1485998750e+09","4.3965345000e+09"
"2020-02-04 23:20:00","1.1251063750e+09","4.3190805000e+09"
"2020-02-04 23:25:00","1.1345746250e+09","4.0362402500e+09"
"2020-02-04 23:30:00","1.1221242500e+09","4.2798165000e+09"
"2020-02-04 23:35:00","9.9144706250e+08","4.5267400000e+09"
"2020-02-04 23:40:00","1.0214539375e+09","4.7789350000e+09"
"2020-02-04 23:45:00","9.9461981250e+08","4.8981160000e+09"
"2020-02-04 23:50:00","9.8207637500e+08","4.8270865000e+09"
"2020-02-04 23:55:00","9.6156112500e+08","4.6519300000e+09"
"2020-02-05 00:00:00","9.3370175000e+08","4.6510680000e+09"
"2020-02-05 00:05:00","1.0242002500e+09","5.0634685000e+09"
"2020-02-05 00:10:00","1.1504068750e+09","5.2763005000e+09"
"2020-02-05 00:15:00","1.1323412500e+09","5.4772685000e+09"
"2020-02-05 00:20:00","1.1993873750e+09","5.3779375000e+09"
"2020-02-05 00:25:00","1.1519613750e+09","5.0832730000e+09"
"2020-02-05 00:30:00","1.1436332500e+09","5.0934585000e+09"
"2020-02-05 00:35:00","1.1625952500e+09","4.9308130000e+09"
"2020-02-05 00:40:00","1.1809763750e+09","4.8409945000e+09"
"2020-02-05 00:45:00","1.2001995000e+09","5.1906775000e+09"
"2020-02-05 00:50:00","1.0642796250e+09","5.0159525000e+09"
"2020-02-05 00:55:00","9.9165625000e+08","4.9919785000e+09"
"2020-02-05 01:00:00","9.8189918750e+08","3.7860340000e+09"
"2020-02-05 01:05:00","7.9842587500e+08","2.7048630000e+09"
"2020-02-05 01:10:00","7.5520062500e+08","2.7234740000e+09"
"2020-02-05 01:15:00","6.1386393750e+08","2.5653957500e+09"
"2020-02-05 01:20:00","9.9489518750e+08","4.6912155000e+09"
"2020-02-05 01:25:00","9.1545362500e+08","4.5374800000e+09"
"2020-02-05 01:30:00","9.1999700000e+08","4.4753805000e+09"
"2020-02-05 01:35:00","8.4529568750e+08","4.0137917500e+09"
"2020-02-05 01:40:00","6.7074237500e+08","2.7385645000e+09"
"2020-02-05 01:45:00","8.2540837500e+08","4.0473600000e+09"
"2020-02-05 01:50:00","8.1863537500e+08","3.8148837500e+09"
"2020-02-05 01:55:00","8.0088462500e+08","3.4819732500e+09"
"2020-02-05 02:00:00","6.2819306250e+08","1.6033731250e+09"
"2020-02-05 02:05:00","6.4566087500e+08","1.5060315000e+09"
"2020-02-05 02:10:00","6.8842537500e+08","1.4693268750e+09"
"2020-02-05 02:15:00","7.0539937500e+08","1.6323528750e+09"
"2020-02-05 02:20:00","6.8095262500e+08","1.6030081250e+09"
"2020-02-05 02:25:00","6.2787575000e+08","1.5854412500e+09"
"2020-02-05 02:30:00","6.5350518750e+08","1.5975116250e+09"
"2020-02-05 02:35:00","5.8478431250e+08","1.5328305000e+09"
"2020-02-05 02:40:00","5.8716006250e+08","1.5349883750e+09"
"2020-02-05 02:45:00","6.2806437500e+08","1.3777087500e+09"
"2020-02-05 02:50:00","6.0633918750e+08","1.3521748750e+09"
"2020-02-05 02:55:00","6.0722600000e+08","1.3383967500e+09"
"2020-02-05 03:00:00","6.3747706250e+08","1.2546050000e+09"
"2020-02-05 03:05:00","5.9258056250e+08","1.2254576250e+09"
"2020-02-05 03:10:00","6.3286637500e+08","1.3835028750e+09"
"2020-02-05 03:15:00","6.4333437500e+08","1.1832767500e+09"
"2020-02-05 03:20:00","7.2824543750e+08","1.3122312500e+09"
"2020-02-05 03:25:00","6.9801825000e+08","1.3138687500e+09"
"2020-02-05 03:30:00","9.7023906250e+08","1.6615131250e+09"
"2020-02-05 03:35:00","1.0273291875e+09","1.7615527500e+09"
"2020-02-05 03:40:00","9.9980118750e+08","1.7972161250e+09"
"2020-02-05 03:45:00","1.1404820000e+09","1.9378222500e+09"
"2020-02-05 03:50:00","1.0457177500e+09","1.6236352500e+09"
"2020-02-05 03:55:00","1.0230916250e+09","1.6891276250e+09"
"2020-02-05 04:00:00","1.1125153750e+09","1.8185221250e+09"
"2020-02-05 04:05:00","1.0307115625e+09","1.7491451250e+09"
"2020-02-05 04:10:00","1.0717613750e+09","1.7338743750e+09"
"2020-02-05 04:15:00","9.6817581250e+08","1.6588806250e+09"
"2020-02-05 04:20:00","9.8057462500e+08","1.5985243750e+09"
"2020-02-05 04:25:00","9.5876193750e+08","1.5877013750e+09"
"2020-02-05 04:30:00","9.5604156250e+08","1.4900833750e+09"
"2020-02-05 04:35:00","9.5748025000e+08","1.6293925000e+09"
"2020-02-05 04:40:00","8.9084568750e+08","1.6640612500e+09"
"2020-02-05 04:45:00","8.7244012500e+08","1.5391942500e+09"
"2020-02-05 04:50:00","9.1303168750e+08","1.4028171250e+09"
"2020-02-05 04:55:00","8.4121993750e+08","1.3815247500e+09"
"2020-02-05 05:00:00","9.4494718750e+08","1.5623130000e+09"
"2020-02-05 05:05:00","9.4065156250e+08","1.5970216250e+09"
"2020-02-05 05:10:00","8.2435750000e+08","1.3677611250e+09"
"2020-02-05 05:15:00","8.4464968750e+08","1.3866397500e+09"
"2020-02-05 05:20:00","8.4108706250e+08","1.4602847500e+09"
"2020-02-05 05:25:00","9.4519875000e+08","1.3916851250e+09"
"2020-02-05 05:30:00","7.4998868750e+08","1.1457308750e+09"
"2020-02-05 05:35:00","7.6200781250e+08","1.1901940000e+09"
"2020-02-05 05:40:00","7.0596975000e+08","1.3062847500e+09"
"2020-02-05 05:45:00","6.7232493750e+08","1.3831928750e+09"
"2020-02-05 05:50:00","7.2248043750e+08","1.1596983750e+09"
"2020-02-05 05:55:00","6.0221793750e+08","1.0156957500e+09"
"2020-02-05 06:00:00","6.0543256250e+08","1.0769260000e+09"
"2020-02-05 06:05:00","5.8210656250e+08","1.0628890000e+09"
"2020-02-05 06:10:00","5.1399990625e+08","1.0269034375e+09"
"2020-02-05 06:15:00","5.5560487500e+08","1.0593836250e+09"
"2020-02-05 06:20:00","5.0625759375e+08","1.0482924375e+09"
"2020-02-05 06:25:00","4.5960481250e+08","9.7784500000e+08"
"2020-02-05 06:30:00","3.5458450000e+08","8.3538706250e+08"
"2020-02-05 06:35:00","3.0877040625e+08","7.6025862500e+08"
"2020-02-05 06:40:00","2.9322356250e+08","8.0997993750e+08"
"2020-02-05 06:45:00","3.1520421875e+08","8.5921243750e+08"
"2020-02-05 06:50:00","2.8296100000e+08","7.6586193750e+08"
"2020-02-05 06:55:00","2.9625893750e+08","7.1637031250e+08"
"2020-02-05 07:00:00","3.6190362500e+08","9.8536643750e+08"
"2020-02-05 07:05:00","9.4560987500e+08","3.4791910000e+09"
"2020-02-05 07:10:00","1.0023365625e+09","4.0997682500e+09"
"2020-02-05 07:15:00","1.0111653750e+09","4.3326450000e+09"
"2020-02-05 07:20:00","1.1032705000e+09","4.8515280000e+09"
"2020-02-05 07:25:00","1.0425494375e+09","5.0899470000e+09"
"2020-02-05 07:30:00","1.1419647500e+09","5.2633575000e+09"
"2020-02-05 07:35:00","1.1287313750e+09","5.6031125000e+09"
"2020-02-05 07:40:00","1.0509497500e+09","5.0228820000e+09"
"2020-02-05 07:45:00","7.1776068750e+08","2.4375287500e+09"
"2020-02-05 07:50:00","1.0019421875e+09","4.7193405000e+09"
"2020-02-05 07:55:00","1.0022759375e+09","4.4244830000e+09"
"2020-02-05 08:00:00","1.0047454375e+09","4.6550850000e+09"
"2020-02-05 08:05:00","1.0234457500e+09","5.3575905000e+09"
"2020-02-05 08:10:00","1.0157695000e+09","5.1412140000e+09"
"2020-02-05 08:15:00","9.4362918750e+08","5.4067595000e+09"
"2020-02-05 08:20:00","9.8311231250e+08","5.5537770000e+09"
"2020-02-05 08:25:00","1.0692540000e+09","5.8931390000e+09"
"2020-02-05 08:30:00","1.1236700000e+09","5.6477520000e+09"
"2020-02-05 08:35:00","1.1038431250e+09","5.3185395000e+09"
"2020-02-05 08:40:00","1.1071298750e+09","5.1240230000e+09"
"2020-02-05 08:45:00","1.0255751875e+09","4.6239545000e+09"
"2020-02-05 08:50:00","1.0185415000e+09","4.8660770000e+09"
"2020-02-05 08:55:00","9.3917512500e+08","4.6322020000e+09"
"2020-02-05 09:00:00","9.5647212500e+08","4.7879530000e+09"
"2020-02-05 09:05:00","1.0087661875e+09","4.8829620000e+09"
"2020-02-05 09:10:00","1.0685940000e+09","5.1493150000e+09"
"2020-02-05 09:15:00","1.1140448750e+09","5.2041755000e+09"
"2020-02-05 09:20:00","1.0446934375e+09","5.0630305000e+09"
"2020-02-05 09:25:00","9.9166837500e+08","4.9875300000e+09"
"2020-02-05 09:30:00","1.1292396250e+09","5.1667530000e+09"
"2020-02-05 09:35:00","1.1550015000e+09","5.0858140000e+09"
"2020-02-05 09:40:00","1.2851462500e+09","5.4086405000e+09"
"2020-02-05 09:45:00","1.2384081250e+09","4.9516240000e+09"
"2020-02-05 09:50:00","1.2594012500e+09","5.1665150000e+09"
"2020-02-05 09:55:00","1.2656150000e+09","5.4010260000e+09"
"2020-02-05 10:00:00","1.1828210000e+09","5.3554855000e+09"
"2020-02-05 10:05:00","1.1673861250e+09","5.2478090000e+09"
"2020-02-05 10:10:00","1.1767288750e+09","5.2693525000e+09"
"2020-02-05 10:15:00","1.1906188750e+09","5.2029650000e+09"
"2020-02-05 10:20:00","1.1132790000e+09","5.0303765000e+09"
"2020-02-05 10:25:00","1.0840921250e+09","5.0659510000e+09"
"2020-02-05 10:30:00","1.1377416250e+09","5.4084115000e+09"
